"id","espn_id","team_name","conference","division","feed","in_store","color","bundle_id","wiki","youtube"
"6169","344","Mississippi State","SEC","West","","","880027","","",""
"6170","238","Vanderbilt","SEC","East","","","CFAE47","","",""
"6171","2032","Arkansas State","Sun Belt","","","","","","",""
"6172","2226","Florida Atlantic","Sun Belt","","","","043874","","",""
"6173","2229","Florida International","Sun Belt","","","","042F5C","","",""
"6174","309","Louisiana-Lafayette","Sun Belt","","","","C32435","","",""
"6175","2433","Louisiana-Monroe","Sun Belt","","","","7D1226","","",""
"6176","2393","Middle Tennessee","Sun Belt","","","","0066CC","","",""
"6177","249","North Texas","Sun Belt","","","","00853E","","",""
"6178","2653","Troy","Sun Belt","","","","910029","","",""
"6179","98","Western Kentucky","Sun Belt","","","","990000","","",""
"6180","278","Fresno State","WAC","","","","D81E05","","",""
"6181","62","Hawaii","WAC","","","","0E5737","","",""
"6182","70","Idaho","WAC","","","","BB9B6C","","",""
"6183","2348","Louisiana Tech","WAC","","","","F3161E","","",""
"6184","2440","Nevada","WAC","","","","003366","","",""
"6185","166","New Mexico State","WAC","","","","990000","","",""
"6186","23","San Jose State","WAC","","","","485AB6","","",""
"6187","328","Utah State","WAC","","","","003263","","",""
"6188","331","Eastern Washington","Big Sky","","","","EF1217","","",""
"6189","304","Idaho State","Big Sky","","","","FF6600","","",""
"6190","149","Montana","Big Sky","","","","63002E","","",""
"6191","147","Montana State","Big Sky","","","","0A1F62","","",""
"6192","2464","Northern Arizona","Big Sky","","","","013976","","",""
"6193","2458","Northern Colorado","Big Sky","","","","001F3D","","",""
"6194","2502","Portland State","Big Sky","","","","1B5233","","",""
"6195","16","Sacramento State","Big Sky","","","","045740","","",""
"6196","2692","Weber State","Big Sky","","","","4A248A","","",""
"6197","2127","Charleston Southern","Big South","","","","072F67","","",""
"6198","324","Coastal Carolina","Big South","","","","007073","","",""
"6199","2241","Gardner-Webb","Big South","","","","BF3038","","",""
"6200","2335","Liberty","Big South","","","","00315C","","",""
"6201","2506","Presbyterian","Big South","","","","9E042A","","",""
"6202","2619","Stony Brook","Big South","","","","B23B4E","","",""
"6203","2678","Virginia Military Institute","Big South","","","","BF272D","","",""
"6204","48","Delaware","CAA","","","","0D1BA0","","",""
"6205","256","James Madison","CAA","","","","441975","","",""
"6206","311","Maine","CAA","","","","00274E","","",""
"6207","113","Massachusetts","CAA","","","","820009","","",""
"6208","160","New Hampshire","CAA","","","","294B8E","","",""
"6209","295","Old Dominion","CAA","","","","004677","","",""
"6210","227","Rhode Island","CAA","","","","003366","","",""
"6211","257","Richmond","CAA","","","","0E0072","","",""
"6212","119","Towson","CAA","","","","FFB200","","",""
"6213","222","Villanova","CAA","","","","003B78","","",""
"6214","2729","William & Mary","CAA","","","","00523E","","",""
"6215","13","Cal Poly","Great West","","","","4a7366","","",""
"6216","155","North Dakota","Great West","","","","3C833F","","",""
"6217","233","South Dakota","Great West","","","","B60032","","",""
"6218","253","Southern Utah","Great West","","","","B20314","","",""
"6219","302","UC Davis","Great West","","","","000537","","",""
"6220","2247","Georgia State","IAA Independents","","","","6094c7","","",""
"6221","6","South Alabama","IAA Independents","","","","d11241","","",""
"6222","2636","Texas-San Antonio","IAA Independents","","","","f47321","","",""
"6223","225","Brown","Ivy","","","","321414","","",""
"6224","171","Columbia","Ivy","","","","8CD6FF","","",""
"6225","172","Cornell","Ivy","","","","B31B1B","","",""
"6226","159","Dartmouth","Ivy","","","","00693E","","",""
"6227","108","Harvard","Ivy","","","","C90016","","",""
"6228","219","Pennsylvania","Ivy","","","","06458A","","",""
"6229","163","Princeton","Ivy","","","","DC8524","","",""
"6230","43","Yale","Ivy","","","","052B5D","","",""
"6231","2065","Bethune-Cookman","MEAC","","","","E79D30","","",""
"6232","2169","Delaware State","MEAC","","","","CB312F","","",""
"6233","50","Florida A&M","MEAC","","","","00643A","","",""
"6234","2261","Hampton","MEAC","","","","1061A0","","",""
"6235","47","Howard","MEAC","","","","012D6C","","",""
"6236","2415","Morgan State","MEAC","","","","0C266C","","",""
"6237","2450","Norfolk State","MEAC","","","","23876D","","",""
"6238","2448","North Carolina A&T","MEAC","","","","183264","","",""
"6239","2428","North Carolina Central","MEAC","","","","5C090F","","",""
"6240","2542","Savannah State","MEAC","","","","16009A","","",""
"6241","2569","South Carolina State","MEAC","","","","6E1122","","",""
"6242","2287","Illinois State","Missouri Valley","","","","CE1127","","",""
"6243","282","Indiana State","Missouri Valley","","","","0067B1","","",""
"6244","2623","Missouri State","Missouri Valley","","","","4A000F","","",""
"6245","2449","North Dakota State","Missouri Valley","","","","01573C","","",""
"6246","2460","Northern Iowa","Missouri Valley","","","","5C488F","","",""
"6247","2571","South Dakota State","Missouri Valley","","","","120EBB","","",""
"6248","79","Southern Illinois","Missouri Valley","","","","84263C","","",""
"6249","2710","Western Illinois","Missouri Valley","","","","562696","","",""
"6250","2754","Youngstown State","Missouri Valley","","","","B90000","","",""
"6251","399","Albany","Northeast","","","","433364","","",""
"6252","2803","Bryant University","Northeast","","","","000000","","",""
"6253","2115","Central Connecticut State","Northeast","","","","205698","","",""
"6254","2184","Duquesne","Northeast","","","","000034","","",""
"6255","2405","Monmouth","Northeast","","","","002D62","","",""
"6256","2523","Robert Morris","Northeast","","","","074B88","","",""
"6257","2529","Sacred Heart","Northeast","","","","C41230","","",""
"6258","2598","St. Francis (PA)","Northeast","","","","CC040C","","",""
"6259","2681","Wagner","Northeast","","","","00483A","","",""
"6260","2046","Austin Peay","Ohio Valley","","","","D5111A","","",""
"6261","2197","Eastern Illinois","Ohio Valley","","","","002951","","",""
"6262","2198","Eastern Kentucky","Ohio Valley","","","","71283C","","",""
"6263","55","Jacksonville State","Ohio Valley","","","","D51211","","",""
"6264","93","Murray State","Ohio Valley","","","","082E55","","",""
"6265","2546","Southeast Missouri State","Ohio Valley","","","","DD4144","","",""
"6266","2634","Tennessee State","Ohio Valley","","","","002379","","",""
"6267","2635","Tennessee Tech","Ohio Valley","","","","5A008B","","",""
"6268","2630","Tennessee-Martin","Ohio Valley","","","","F89829","","",""
"6269","2083","Bucknell","Patriot League","","","","FE5200","","",""
"6270","2142","Colgate","Patriot League","","","","840017","","",""
"6271","2230","Fordham","Patriot League","","","","76032E","","",""
"6272","46","Georgetown","Patriot League","","","","003366","","",""
"6273","107","Holy Cross","Patriot League","","","","552185","","",""
"6274","322","Lafayette","Patriot League","","","","81001D","","",""
"6275","2329","Lehigh","Patriot League","","","","370602","","",""
"6276","2086","Butler","Pioneer","","","","5185AC","","",""
"6277","2097","Campbell","Pioneer","","","","E9852D","","",""
"6278","2166","Davidson","Pioneer","","","","9C0B1C","","",""
"6279","2168","Dayton","Pioneer","","","","C50040","","",""
"6280","2181","Drake","Pioneer","","","","000070","","",""
"6281","294","Jacksonville","Pioneer","","","","00646C","","",""
"6282","2368","Marist","Pioneer","","","","E11834","","",""
"6283","2413","Morehead State","Pioneer","","","","002994","","",""
